row_id,call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,tariff_plan,status,age,customer_value,cluster,churn,conjunto
2280,9,0,39,3,7170,105,31,28,0,0,55,155.625,2,0,treino
2281,6,1,42,0,1013,15,26,10,0,1,45,90.7,1,1,treino
2282,6,0,42,3,723,12,21,8,0,0,55,42.525,1,0,treino
2283,31,0,37,5,16460,246,17,86,0,0,25,828.27,2,0,treino
2284,12,0,40,5,7350,124,288,39,1,0,30,1450.96,0,0,treino
2285,8,0,42,2,4103,90,19,34,0,0,30,243.72,1,0,treino
2286,9,1,41,0,2050,52,55,26,0,1,45,190.05,1,0,treino
2287,12,0,42,2,3165,61,192,29,0,0,25,1009.17,0,0,treino
2288,10,0,33,3,1700,44,210,17,1,0,30,909.76,0,0,teste
2289,10,0,32,2,1953,47,47,74,0,0,55,100.5,2,0,treino
2290,17,0,33,0,1085,33,27,13,0,1,30,152.72,1,0,treino
2291,6,0,32,0,1210,18,38,9,0,1,45,125.7,1,0,teste
2292,16,0,31,2,1610,40,36,19,0,0,25,236.25,1,0,teste
2293,8,0,31,2,3610,69,25,29,0,0,30,247.16,1,0,treino
2294,8,0,24,2,2080,34,45,20,0,0,30,264.56,1,0,treino
2295,22,0,23,3,6778,149,102,48,1,0,25,770.715,2,0,treino
2296,18,0,21,2,9318,179,90,46,0,0,55,277.455,2,0,treino
2297,14,0,22,5,3238,53,48,25,1,0,30,323.64,2,0,treino
2298,8,0,15,3,4775,48,232,16,0,0,30,1120.92,0,0,treino
2299,9,1,15,3,1873,27,17,13,0,0,30,144.0,1,1,teste
2300,12,0,36,1,4595,75,7,15,0,0,30,214.8,1,0,treino
2301,5,0,37,0,305,6,7,2,0,1,30,40.44,1,0,treino
2302,14,0,35,1,2678,64,356,22,0,0,30,1533.68,0,0,treino
2303,14,0,36,1,4423,70,7,33,0,0,25,233.685,1,0,teste
2304,7,0,36,1,2618,62,7,31,0,0,25,152.1,1,0,treino
2305,15,0,36,1,4000,86,29,26,0,0,30,279.44,1,0,treino
2306,8,0,36,1,2585,43,282,16,0,0,30,1233.12,0,0,treino
2307,17,0,35,2,9340,125,141,41,0,0,30,942.6,2,0,treino
2308,11,0,36,1,13998,173,7,42,0,0,30,594.84,2,0,treino
2309,11,0,36,1,4740,87,7,23,0,0,30,221.08,1,0,treino
2310,10,0,36,1,6143,99,7,10,0,0,30,277.68,1,0,treino
2311,13,0,36,0,2463,58,7,15,0,1,30,128.84,1,0,treino
2312,29,0,36,3,15365,229,51,30,0,0,30,827.76,2,0,treino
2313,8,0,36,1,3320,31,480,6,0,0,30,2054.04,0,0,teste
2314,13,0,35,1,15710,186,147,28,0,0,25,1376.82,2,0,treino
2315,7,0,35,1,6725,90,183,24,0,0,30,1004.6,0,0,teste
2316,5,0,35,0,1100,18,7,9,0,1,25,81.81,1,0,treino
2317,6,0,36,0,935,18,10,6,0,1,30,78.12,1,0,treino
2318,5,0,35,0,305,6,7,2,0,1,25,45.495,1,1,treino
2319,7,0,35,1,7733,131,381,41,0,0,30,1838.56,0,0,treino
2320,11,0,35,1,11690,158,8,45,0,0,45,316.2,2,0,treino
2321,12,0,35,1,6943,79,105,35,0,0,25,788.49,2,0,treino
2322,27,1,31,0,1180,51,13,15,0,1,30,101.24,1,1,treino
2323,25,0,34,8,10660,97,7,40,0,0,55,171.855,2,0,treino
2324,17,0,34,1,6043,102,23,22,0,0,25,380.025,2,0,treino
2325,5,0,32,1,3065,26,7,12,0,0,30,151.64,1,0,treino
2326,13,1,33,0,3215,45,7,14,0,1,30,158.4,1,1,treino
2327,13,1,34,0,2493,48,31,29,0,1,30,225.64,1,1,treino
2328,5,0,34,0,305,6,7,2,0,1,30,40.44,1,1,teste
2329,5,0,34,1,1893,29,7,4,0,0,45,65.55,1,0,teste
2330,7,0,31,1,7010,101,11,20,0,0,55,123.165,1,0,treino
2331,5,0,34,0,305,6,7,2,0,1,45,25.275,1,1,treino
2332,5,0,34,1,305,6,7,2,0,0,55,15.165,1,0,treino
2333,29,0,29,3,16300,242,7,78,0,0,25,775.89,2,0,treino
2334,10,0,32,3,7190,120,268,31,1,0,30,1364.4,0,0,treino
2335,6,0,34,1,3943,86,7,26,0,0,30,189.16,1,0,treino
2336,7,0,33,0,1890,48,35,18,0,1,30,217.52,1,0,treino
2337,10,0,34,1,3005,57,172,21,0,0,25,911.79,0,0,teste
2338,8,0,25,1,1540,40,190,9,1,0,30,823.2,0,0,treino
2339,8,0,24,1,1793,43,27,66,0,0,45,113.4,1,0,treino
2340,15,0,25,0,925,29,7,5,0,1,30,66.16,1,0,treino
2341,5,0,24,0,305,6,18,2,0,1,45,52.775,1,0,treino
2342,14,0,23,1,1450,36,16,11,0,0,25,138.87,1,0,treino
2343,6,0,23,1,3450,65,7,21,0,0,30,168.6,1,0,treino
2344,6,0,16,1,1920,30,25,12,0,0,25,200.25,1,0,treino
2345,20,0,15,1,6618,145,82,40,1,0,25,673.335,2,0,treino
2346,16,0,13,1,9158,175,70,38,0,0,55,244.995,2,0,teste
2347,12,0,14,3,3078,49,28,17,0,0,30,237.08,1,0,treino
2348,6,0,7,1,4615,44,212,8,0,0,30,1034.36,0,0,treino
2349,7,1,7,1,1713,23,7,5,0,0,30,97.44,1,1,treino
2350,18,0,46,2,4935,87,27,25,0,0,30,308.88,2,0,treino
2351,10,0,47,0,883,21,29,12,0,1,30,152.16,1,0,treino
2352,20,0,45,2,3018,76,381,32,0,0,30,1647.76,0,0,treino
2353,20,0,46,2,4763,82,23,43,0,0,15,392.975,2,0,treino
2354,13,0,46,2,2958,74,24,41,0,0,25,244.44,1,0,teste
2355,21,0,46,3,4340,98,54,36,0,0,30,393.52,2,0,treino
2356,14,0,46,2,2925,55,307,26,0,0,45,842.0,0,0,treino
2357,23,0,45,4,9680,137,166,51,0,0,30,1056.68,2,0,treino
2358,17,0,46,2,14338,185,22,52,0,0,30,668.92,2,0,treino
2359,17,0,46,3,5080,99,24,33,0,0,45,189.475,2,0,treino
2360,16,0,46,2,6483,111,29,20,0,0,30,379.76,2,0,teste
2361,19,0,46,0,2803,70,30,25,0,1,45,146.825,1,0,treino
2362,35,0,46,5,15705,241,76,40,0,0,30,941.84,2,0,treino
2363,14,0,46,3,3660,43,505,16,0,0,45,1355.075,0,0,treino
2364,19,0,45,2,16050,198,172,38,0,0,25,1505.16,2,0,treino
2365,13,0,45,3,7065,102,208,34,0,0,45,699.175,2,0,treino
2366,10,0,45,0,1440,30,22,19,0,1,30,146.8,1,0,teste
2367,12,0,46,0,1275,30,35,16,0,1,30,192.2,1,0,teste
2368,10,0,45,0,565,16,22,8,0,1,30,111.24,1,1,teste
2369,13,0,45,2,8073,143,406,51,0,0,30,1952.64,0,0,teste
2370,17,0,45,3,12030,170,33,55,0,0,45,387.5,2,0,treino
2371,18,0,45,3,7283,91,130,45,0,0,25,916.83,2,0,treino
2372,33,1,41,0,1520,63,38,25,0,1,30,215.32,1,1,treino
2373,31,0,44,10,11000,109,23,50,0,0,55,201.135,2,0,treino
2374,23,0,44,3,6383,114,48,32,0,0,30,451.88,2,0,treino
2375,11,0,42,2,3405,38,22,22,0,0,45,141.075,1,0,treino
2376,19,1,43,0,3555,57,31,24,0,1,30,268.48,1,1,teste
2377,19,1,44,0,2833,60,56,39,0,1,45,212.325,1,1,teste
2378,10,0,44,0,698,18,22,10,0,1,30,116.64,1,1,treino
2379,11,0,44,2,2233,41,22,14,0,0,45,111.85,1,0,treino
2380,13,0,41,3,7350,113,36,30,0,0,55,165.945,2,0,treino
2381,10,1,44,0,1193,23,31,12,0,1,45,107.9,1,1,treino
2382,10,0,44,3,903,20,26,10,0,0,55,52.845,1,0,treino
2383,35,0,39,5,16640,254,22,88,1,0,25,859.23,2,0,treino
2384,16,1,42,5,7530,132,293,41,1,0,30,1478.48,2,0,treino
2385,12,0,44,2,4283,98,24,36,0,0,30,271.24,2,0,treino
2386,13,0,43,0,2230,60,60,28,0,1,45,207.25,1,0,teste
2387,16,0,44,2,3345,69,197,31,0,0,25,1040.13,0,0,treino
2388,14,0,35,3,1880,52,215,19,1,0,30,937.28,0,0,treino
2389,14,0,34,2,2133,55,52,76,0,0,55,110.82,2,0,teste
2390,21,0,35,0,1265,41,32,15,0,1,30,180.24,1,0,treino
2391,10,0,34,0,1390,26,43,11,0,1,45,142.9,1,0,treino
2392,20,0,33,2,1790,48,41,21,0,0,25,267.21,1,0,treino
2393,12,0,33,2,3790,77,30,31,0,0,45,171.675,1,0,treino
2394,12,0,26,2,2260,42,50,22,0,0,30,292.08,1,0,teste
2395,26,0,25,3,6958,157,107,50,1,0,25,801.675,2,0,treino
2396,22,0,23,2,9498,187,95,48,0,0,55,287.775,2,0,treino
2397,18,0,24,5,3418,61,53,27,1,0,45,219.475,2,0,treino
2398,12,0,17,3,4955,56,237,18,0,0,30,1148.44,0,0,treino
2399,13,0,17,3,2053,35,22,15,0,0,30,171.52,1,1,treino
2400,8,0,34,1,4415,67,7,13,0,0,30,207.28,1,0,treino
2401,5,0,35,0,305,6,7,2,0,1,25,45.495,1,0,treino
2402,10,0,33,1,2498,56,351,20,0,0,30,1506.16,0,0,teste
2403,10,0,34,1,4243,62,7,31,0,0,25,225.225,1,0,treino
2404,5,0,34,1,2438,54,7,29,0,0,15,175.56,1,0,treino
2405,11,0,34,1,3820,78,24,24,0,0,30,251.92,1,0,teste
2406,5,0,34,1,2405,35,277,14,0,0,30,1205.6,0,0,treino
2407,13,0,33,2,9160,117,136,39,0,0,30,915.08,2,0,treino
2408,7,0,34,1,13818,165,7,40,0,0,30,587.32,2,0,treino
2409,7,0,34,1,4560,79,7,21,0,0,30,213.56,1,0,treino
2410,6,0,34,1,5963,91,7,8,0,0,30,270.16,1,0,treino
2411,9,0,34,0,2283,50,7,13,0,1,30,121.32,1,0,treino
2412,25,0,34,3,15185,221,46,28,0,0,30,800.24,2,0,teste
2413,5,0,34,1,3140,23,475,4,0,0,30,2026.52,0,0,treino
2414,9,0,33,1,15530,178,142,26,0,0,25,1345.86,2,0,treino
2415,5,0,33,1,6545,82,178,22,0,0,30,977.08,0,0,treino
2416,5,0,33,0,920,10,7,7,0,1,25,73.35,1,0,treino
2417,5,0,34,0,755,10,7,4,0,1,30,58.6,1,0,treino
2418,5,0,33,0,305,6,7,2,0,1,25,45.495,1,1,treino
2419,5,0,33,1,7553,123,376,39,0,0,25,2037.42,0,0,treino
2420,7,0,33,1,11510,150,7,43,0,0,45,309.0,2,0,teste
2421,8,0,33,1,6763,71,100,33,0,0,25,757.53,0,0,treino
2422,23,0,29,0,1000,43,8,13,0,1,25,82.935,1,1,treino
2423,21,0,32,8,10480,89,7,38,0,0,55,169.035,2,0,treino
2424,13,0,32,1,5863,94,18,20,0,0,25,349.065,1,1,treino
2425,5,0,30,1,2885,18,7,10,0,0,30,144.12,1,0,teste
2426,9,0,31,0,3035,37,7,12,0,1,30,150.88,1,1,treino
2427,9,1,32,0,2313,40,26,27,0,1,30,198.12,1,1,treino
2428,5,0,32,0,305,6,7,2,0,1,30,40.44,1,1,teste
2429,5,0,32,1,305,6,7,2,0,0,30,40.44,1,0,treino
2430,5,0,29,1,6830,93,7,18,0,0,55,114.345,1,0,treino
2431,5,0,32,0,305,6,7,2,0,1,45,25.275,1,1,treino
2432,5,0,32,1,305,6,7,2,0,0,55,15.165,1,1,treino
2433,25,0,27,3,16120,234,7,76,0,0,25,767.43,2,0,teste
2434,6,0,30,3,7010,112,263,29,1,0,25,1503.99,0,0,treino
2435,5,0,32,1,3763,78,7,24,0,0,25,204.345,1,0,treino
2436,5,0,31,0,1710,40,30,16,0,1,30,190.0,1,0,treino
2437,6,0,32,1,2825,49,167,19,0,0,25,880.83,0,0,treino
2438,5,0,23,1,1360,32,185,7,1,0,25,895.14,0,0,treino
2439,5,0,22,1,1613,35,22,64,0,0,45,96.2,1,0,treino
2440,11,0,23,0,745,21,7,3,0,1,25,65.97,1,0,treino
2441,5,0,22,0,305,6,13,2,0,1,45,40.275,1,0,teste
2442,10,0,21,1,1270,28,11,9,0,0,25,107.91,1,0,treino
2443,5,0,21,1,3270,57,7,19,0,0,30,161.08,1,0,treino
2444,5,0,14,1,1740,22,20,10,0,0,25,169.29,1,0,treino
2445,16,0,13,1,6438,137,77,38,1,0,25,642.375,2,0,teste
2446,12,0,11,1,8978,167,65,36,0,0,45,391.125,2,0,treino
2447,8,0,12,3,2898,41,23,15,0,0,30,209.56,1,0,treino
2448,5,0,5,1,4435,36,207,6,0,0,30,1006.84,0,0,treino
2449,5,1,5,0,1533,15,7,3,0,0,30,89.92,1,1,treino
2450,15,0,43,1,4855,85,23,24,0,0,30,289.6,1,0,treino
2451,7,0,44,0,803,19,25,11,0,1,30,132.88,1,0,treino
2452,17,0,42,1,2938,74,377,31,0,0,30,1628.48,0,0,treino
2453,17,0,43,1,4683,80,19,42,0,0,15,366.465,2,0,treino
2454,10,0,43,1,2878,72,20,40,0,0,25,222.75,1,0,treino
2455,18,0,43,2,4260,96,50,35,0,0,30,374.24,2,0,treino
2456,11,0,43,1,2845,53,303,25,0,0,30,1327.92,0,0,treino
2457,20,0,42,3,9600,135,162,50,0,0,30,1037.4,2,0,treino
2458,14,0,43,1,14258,183,18,51,0,0,30,649.64,2,0,treino
2459,14,0,43,2,5000,97,20,32,0,0,30,283.88,2,0,treino
2460,13,0,43,1,6403,109,25,19,0,0,30,360.48,1,0,treino
2461,16,1,43,0,2723,68,26,24,0,1,30,215.64,1,0,teste
2462,32,0,43,4,15625,239,72,39,0,0,30,922.56,2,0,treino
2463,11,0,43,2,3580,41,501,15,0,0,30,2148.84,0,0,treino
2464,16,0,42,1,15970,196,168,37,0,0,25,1483.47,2,0,treino
2465,10,0,42,2,6985,100,204,33,0,0,30,1099.4,0,0,teste
2466,7,0,42,0,1360,28,18,18,0,1,25,143.46,1,0,teste
2467,9,0,43,0,1195,28,31,15,0,1,30,172.92,1,0,treino
2468,7,0,42,0,485,14,18,7,0,1,25,103.455,1,1,treino
2469,10,0,42,1,7993,141,402,50,0,0,30,1933.36,0,0,treino
2470,14,0,42,2,11950,168,29,54,0,0,45,375.45,2,0,teste
2471,15,0,42,2,7203,89,126,44,0,0,25,895.14,2,0,treino
2472,30,0,38,0,1440,61,34,24,0,1,30,196.04,1,1,treino
2473,28,0,41,9,10920,107,19,49,1,0,55,193.905,2,0,treino
2474,20,0,41,2,6303,112,44,31,0,0,25,486.675,2,0,treino
2475,8,0,39,1,3325,36,18,21,0,0,30,206.44,1,0,treino
2476,16,1,40,0,3475,55,27,23,0,1,30,249.2,1,1,teste
2477,16,1,41,0,2753,58,52,38,0,1,45,200.275,1,1,treino
2478,7,1,41,0,618,16,18,9,0,1,30,97.36,1,1,treino
2479,8,0,41,1,2153,39,18,13,0,0,45,99.8,1,0,treino
2480,10,0,38,2,7270,111,32,29,0,0,55,158.715,2,0,treino
2481,7,0,41,0,1113,21,27,11,0,1,45,95.85,1,1,treino
2482,7,0,41,2,823,18,22,9,0,0,55,45.615,1,0,teste
2483,32,1,36,4,16560,252,18,87,1,0,25,837.54,2,0,treino
2484,13,0,39,4,7450,130,289,40,1,0,30,1459.2,0,0,treino
2485,9,0,41,1,4203,96,20,35,0,0,30,251.96,1,0,treino
2486,10,0,40,0,2150,58,56,27,0,1,30,312.32,1,0,treino
2487,13,0,41,1,3265,67,193,30,0,0,25,1018.44,0,0,teste
2488,11,0,32,2,1800,50,211,18,1,0,30,918.0,0,0,teste
2489,11,0,31,1,2053,53,48,75,0,0,55,103.59,2,0,treino
2490,18,0,32,0,1185,39,28,14,0,1,30,160.96,1,0,treino
2491,7,0,31,0,1310,24,39,10,0,1,45,130.85,1,0,treino
2492,17,0,30,1,1710,46,37,20,0,0,25,245.52,1,0,teste
2493,9,0,30,1,3710,75,26,30,0,0,30,255.4,1,0,treino
2494,9,0,23,1,2180,40,46,21,0,0,30,272.8,1,0,treino
2495,23,0,22,2,6878,155,103,49,1,0,25,779.985,2,0,treino
2496,19,0,20,1,9418,185,91,47,0,0,55,280.545,2,0,treino
2497,15,0,21,4,3338,59,49,26,0,0,30,331.88,1,0,treino
2498,9,0,14,2,4875,54,233,17,0,0,30,1129.16,0,0,treino
2499,10,0,14,2,1973,33,18,14,0,0,30,152.24,1,1,treino
2500,11,0,37,1,4495,69,7,14,0,0,30,210.56,1,0,treino
2501,5,0,38,0,305,6,7,2,0,1,30,40.44,1,0,treino
2502,13,0,36,1,2578,58,355,21,0,0,30,1525.44,0,0,treino
2503,13,0,37,1,4323,64,7,32,0,0,15,279.785,1,0,treino
2504,6,0,37,1,2518,56,7,30,0,0,25,147.33,1,0,teste
2505,14,0,37,2,3900,80,28,25,0,0,30,271.2,1,0,treino
2506,7,0,37,1,2485,37,281,15,0,0,30,1224.88,0,0,teste
2507,16,0,36,3,9240,119,140,40,0,0,30,934.36,2,0,treino
2508,10,0,37,1,13898,167,7,41,0,0,30,590.6,2,0,treino
2509,10,0,37,2,4640,81,7,22,0,0,30,216.84,1,0,treino
2510,9,0,37,1,6043,93,7,9,0,0,30,273.44,1,0,treino
2511,12,0,37,0,2363,52,7,14,0,1,30,124.6,1,0,treino
2512,28,0,37,4,15265,223,50,29,1,0,30,819.52,2,0,treino
2513,7,0,37,2,3220,25,479,5,0,0,30,2045.8,0,0,teste
2514,12,0,36,1,15610,180,146,27,0,0,25,1367.55,2,0,treino
2515,6,0,36,2,6625,84,182,23,0,0,30,996.36,0,0,teste
2516,5,0,36,0,1000,12,7,8,0,1,25,77.04,1,0,treino
2517,5,0,37,0,835,12,9,5,0,1,30,69.88,1,0,treino
2518,5,0,36,0,305,6,7,2,0,1,25,45.495,1,1,treino
2519,6,0,36,1,7633,125,380,40,0,0,30,1830.32,0,0,teste
2520,10,0,36,2,11590,152,7,44,0,0,45,311.05,2,0,treino
2521,11,0,36,2,6843,73,104,34,0,0,25,779.22,2,0,treino
2522,26,1,32,0,1080,45,12,14,0,1,30,93.0,1,1,treino
2523,24,0,35,9,10560,91,7,39,0,0,55,170.265,2,0,treino
2524,16,0,35,2,5943,96,22,21,0,0,25,370.755,2,1,treino
2525,5,0,33,1,2965,20,7,11,0,0,30,147.4,1,0,teste
2526,12,1,34,0,3115,39,7,13,0,1,30,154.16,1,1,treino
2527,12,0,35,0,2393,42,30,28,0,1,45,135.875,1,1,teste
2528,5,1,35,0,305,6,7,2,0,1,30,40.44,1,1,teste
2529,5,0,35,1,1793,23,7,3,0,0,45,62.9,1,0,treino
2530,6,0,32,2,6910,95,10,19,0,0,55,120.075,1,0,teste
2531,5,0,35,0,305,6,7,2,0,1,45,25.275,1,1,treino
2532,5,0,35,1,305,6,7,2,0,0,55,15.165,1,0,treino
2533,28,0,30,4,16200,236,7,77,1,0,25,771.12,2,0,treino
2534,9,0,33,4,7090,114,267,30,1,0,30,1356.16,0,0,treino
2535,5,0,35,1,3843,80,7,25,0,0,30,184.92,1,0,treino
2536,6,0,34,0,1790,42,34,17,0,1,30,209.28,1,0,treino
2537,9,0,35,1,2905,51,171,20,0,0,25,902.52,0,0,treino
2538,7,0,26,2,1440,34,189,8,1,0,30,814.96,0,0,teste
2539,7,0,25,1,1693,37,26,65,0,0,55,64.95,1,0,treino
2540,14,0,26,0,825,23,7,4,0,1,30,61.92,1,0,teste
2541,5,0,25,0,305,6,17,2,0,1,45,50.275,1,0,treino
2542,13,0,24,1,1350,30,15,10,0,0,25,129.6,1,0,treino
2543,5,0,24,1,3350,59,7,20,0,0,30,164.36,1,0,teste
2544,5,0,17,1,1820,24,24,11,0,0,30,169.76,1,0,treino
2545,19,0,16,2,6518,139,81,39,1,0,25,664.065,2,0,teste
2546,15,0,14,1,9058,169,69,37,0,0,55,241.905,2,0,teste
2547,11,0,15,4,2978,43,27,16,0,0,30,228.84,1,0,treino
2548,5,0,8,2,4515,38,211,7,0,0,30,1026.12,0,0,treino
2549,6,1,8,2,1613,17,7,4,0,0,30,93.2,1,1,treino
2550,17,0,40,3,5275,87,33,34,0,0,30,346.48,2,0,treino
2551,9,0,41,0,1223,21,35,21,0,1,30,189.76,1,0,treino
2552,19,0,39,3,3358,76,387,41,0,0,30,1685.36,0,0,treino
2553,19,0,40,3,5103,82,29,52,0,0,15,444.675,2,0,treino
2554,12,0,40,3,3298,74,30,50,0,0,25,286.74,2,0,treino
2555,20,0,40,4,4680,98,60,45,0,0,30,431.12,2,0,teste
2556,13,0,40,3,3265,55,313,35,0,0,45,865.5,0,0,treino
2557,22,1,39,5,10020,137,172,60,0,0,30,1094.28,2,0,teste
2558,16,0,40,3,14678,185,28,61,0,0,30,706.52,2,0,treino
2559,16,0,40,4,5420,99,30,42,0,0,30,340.76,2,0,treino
2560,15,0,40,3,6823,111,35,29,0,0,30,417.36,2,0,treino
2561,18,0,40,0,3143,70,36,34,0,1,30,272.52,1,0,treino
2562,34,1,40,6,16045,241,82,49,1,0,30,979.44,2,0,treino
2563,13,0,40,4,4000,43,511,25,0,0,45,1378.575,0,0,treino
2564,18,0,39,3,16390,198,178,47,0,0,25,1547.46,2,0,treino
2565,12,0,39,4,7405,102,214,43,0,0,30,1156.28,2,0,treino
2566,9,0,39,0,1780,30,28,28,0,1,25,207.45,1,0,treino
2567,11,0,40,0,1615,30,41,25,0,1,30,229.8,1,0,treino
2568,9,1,39,0,905,16,28,17,0,1,25,167.445,1,1,treino
2569,12,0,39,3,8413,143,412,60,0,0,30,1990.24,0,0,treino
2570,16,0,39,4,12370,170,39,64,0,0,45,411.0,2,0,treino
2571,17,0,39,4,7623,91,136,54,1,0,25,959.13,2,0,treino
2572,32,1,35,0,1860,63,44,34,0,1,30,252.92,1,1,treino
2573,30,0,38,1,11340,109,29,59,0,0,55,215.235,2,0,treino
2574,22,0,38,4,6723,114,54,41,0,0,30,489.48,2,0,treino
2575,10,0,36,3,3745,38,28,31,0,0,30,263.32,1,0,treino
2576,18,1,37,0,3895,57,37,33,0,1,30,306.08,1,1,treino
2577,18,0,38,0,3173,60,62,48,0,1,45,235.825,1,1,treino
2578,9,0,38,0,1038,18,28,19,0,1,30,154.24,1,1,treino
2579,10,0,38,3,2573,41,28,23,0,0,45,135.35,1,0,treino
2580,12,0,35,4,7690,113,42,39,0,0,55,180.045,2,0,teste
2581,9,0,38,0,1533,23,37,21,0,1,45,131.4,1,1,treino
2582,9,0,38,4,1243,20,32,19,0,0,55,66.945,1,0,treino
2583,34,0,33,6,16980,254,28,97,1,0,25,901.53,2,0,treino
2584,15,0,36,6,7870,132,299,50,1,0,30,1516.08,2,0,treino
2585,11,0,38,3,4623,98,30,45,0,0,30,308.84,2,0,treino
2586,12,1,37,0,2570,60,66,37,0,1,45,230.75,1,1,teste
2587,15,0,38,3,3685,69,203,40,0,0,25,1082.43,0,0,treino
2588,13,0,29,4,2220,52,221,28,1,0,30,974.88,0,0,treino
2589,13,0,28,3,2473,55,58,85,0,0,55,124.92,2,0,teste
2590,20,0,29,0,1605,41,38,24,0,1,30,217.84,1,0,teste
2591,9,0,28,0,1730,26,49,20,0,1,45,166.4,1,0,treino
2592,19,0,27,3,2130,48,47,30,0,0,25,309.51,1,0,treino
2593,11,0,27,3,4130,77,36,40,0,0,30,312.28,2,0,treino
2594,11,0,20,3,2600,42,56,31,0,0,30,329.68,1,0,treino
2595,25,0,19,4,7298,157,113,59,1,0,25,843.975,2,0,treino
2596,21,0,17,3,9838,187,101,57,0,0,55,301.875,2,0,treino
2597,17,0,18,6,3758,61,59,36,1,0,30,388.76,2,0,treino
2598,11,0,11,4,5295,56,243,27,1,0,30,1186.04,0,0,teste
2599,12,1,11,4,2393,35,28,24,0,0,30,209.12,1,1,teste
2600,9,0,40,0,4075,67,7,4,0,0,30,193.68,1,0,treino
2601,5,0,41,0,305,6,7,2,0,1,30,40.44,1,0,treino
2602,11,0,39,0,2158,56,345,11,0,0,30,1468.56,0,0,treino
2603,11,0,40,0,3903,62,7,22,0,0,15,256.575,1,0,treino
2604,5,0,40,0,2098,54,7,20,0,0,25,128.34,1,0,treino
2605,12,0,40,0,3480,78,18,15,0,0,30,214.32,1,0,treino
2606,5,0,40,0,2065,35,271,5,0,0,30,1168.0,0,0,treino
2607,14,0,39,1,8820,117,130,30,0,0,30,877.48,2,0,treino
2608,8,0,40,0,13478,165,7,31,0,0,30,573.72,2,0,teste
2609,8,0,40,0,4220,79,7,12,0,0,30,199.96,1,0,treino
2610,7,0,40,1,5623,91,7,17,0,0,30,256.56,1,0,treino
2611,10,0,40,0,1943,50,7,4,0,1,30,107.72,1,0,treino
2612,26,0,40,2,14845,221,40,19,0,0,30,762.64,2,0,treino
2613,5,0,40,1,2800,23,469,9,0,0,30,1988.92,0,0,treino
2614,10,0,39,0,15190,178,136,17,0,0,25,1303.56,2,0,treino
2615,5,0,39,0,6205,82,172,13,0,0,30,939.48,0,0,treino
2616,5,0,39,0,580,10,7,2,0,1,25,58.05,1,0,teste
2617,5,0,40,0,415,10,7,2,0,1,30,45.0,1,0,treino
2618,5,0,39,0,305,6,7,2,0,1,25,45.495,1,1,treino
2619,5,0,39,0,7213,123,370,30,0,0,30,1773.44,0,0,treino
2620,8,0,39,0,11170,150,7,34,0,0,45,300.5,2,0,teste
2621,9,0,39,0,6423,71,94,24,0,0,25,715.23,1,0,teste
2622,24,0,35,0,660,43,7,4,0,1,30,56.12,1,1,treino
2623,22,0,38,7,10140,89,7,29,0,0,55,163.935,2,0,treino
2624,14,0,38,0,5523,94,12,11,0,0,25,306.765,1,1,treino
2625,5,0,36,1,2545,18,7,6,0,0,30,130.52,1,0,treino
2626,10,0,37,0,2695,37,7,3,0,1,30,137.28,1,1,teste
2627,10,0,38,0,1973,40,20,18,0,1,30,160.52,1,1,treino
2628,5,1,38,0,305,6,7,2,0,1,30,40.44,1,1,treino
2629,5,0,38,1,1373,21,7,2,0,0,45,52.35,1,0,treino
2630,5,0,35,0,6490,93,7,9,0,0,55,109.245,1,0,treino
2631,5,0,38,0,305,6,7,2,0,1,45,25.275,1,1,teste
2632,5,0,38,0,305,6,7,2,0,0,55,15.165,1,0,treino
2633,26,0,33,2,15780,234,7,67,0,0,25,752.13,2,0,treino
2634,7,0,36,2,6670,112,257,20,1,0,30,1299.28,0,0,treino
2635,5,0,38,0,3423,78,7,15,0,0,30,168.04,1,0,treino
2636,5,0,37,0,1370,40,24,7,0,1,30,152.4,1,0,teste
2637,7,0,38,0,2485,49,161,10,0,0,25,838.53,0,0,treino
2638,5,0,29,1,1020,32,179,2,1,0,30,758.08,0,0,treino
2639,5,0,28,0,1273,35,16,55,0,0,45,72.7,1,0,teste
2640,12,0,29,0,405,21,7,2,0,1,30,45.04,1,0,treino
2641,5,0,28,0,305,6,7,2,0,1,45,25.275,1,0,treino
2642,11,0,27,1,930,28,7,2,0,0,25,74.61,1,0,treino
2643,5,0,27,0,2930,57,7,10,0,0,30,147.48,1,0,teste
2644,5,0,20,1,1400,22,14,2,0,0,25,126.99,1,0,treino
2645,17,0,19,0,6098,137,71,29,1,0,25,600.075,2,0,treino
2646,13,0,17,0,8638,167,59,27,0,0,55,220.575,2,0,treino
2647,9,0,18,2,2558,41,17,6,0,0,30,171.96,1,0,treino
2648,5,0,11,1,4095,36,201,25,0,0,30,969.24,0,0,treino
2649,5,1,11,1,1193,15,7,2,0,0,30,76.32,1,1,treino
2650,13,0,41,2,4790,83,44,23,0,0,30,370.92,1,0,teste
2651,5,0,42,0,738,17,46,10,0,1,30,214.2,1,0,teste
2652,15,0,40,2,2873,72,398,30,0,0,30,1709.8,0,0,treino
2653,15,0,41,2,4618,78,40,41,0,0,15,478.28,2,0,treino
2654,8,0,41,2,2813,70,41,39,0,0,25,314.235,1,0,treino
